"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Woody Allen","Letty Aronson, Stephen Tenenbaum, Giampaolo Letta, Faruk Alatan","Woody Allen","Sony Pictures Classics","Medusa, Perdido Productions, Gravier Productions","R (Some Sexual References)","Romance, Comedy","English","Jul 6, 2012, Wide","Feb 25, 2014","$16.7M","1h 51m","Dolby Digital","Four tales unfold in the Eternal City: While vacationing in Rome, architect John (Alec Baldwin) encounters a young man whose romantic woes remind him of a painful incident from his own youth; retired opera director Jerry (Woody Allen) discovers a mortician with an amazing voice, and he seizes the opportunity to rejuvenate his own flagging career; a young couple (Alessandro Tiberi, Alessandra Mastronardi) have separate romantic interludes; a spotlight shines on an ordinary man (Roberto Benigni).",47,40,"To Rome With Love"
