"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Minhal Baig","Joe Pirro, Minhal Baig","Minhal Baig","Sony Pictures Classics","Participant, Symbolic Exchange","PG (Thematic Material and Language)","Drama","English","Apr 19, 2024, Limited","$296.2K","1h 33m","In 1992 Chicago, as Michael Jordan solidifies himself as a champion, a story of two young legends in their own right begins. As wide-eyed and imaginative best friends Malik and Eric traverse the city, looking to escape the mundaneness of school and the hardships of growing up in public housing, their unbreakable bond is challenged when tragedy shakes their community just as they are learning to fly.",93,90,"We Grown Now"
